id,version,method,target_x,target_y,sourceCenter_x,sourceCenter_y,sourceRadius,source_x,source_y,visited
iceland-086,0.0.3,A*,483,956,787,1265,355,523,1036,1490
iceland-086,0.0.3,BFS,483,956,787,1265,355,511,1042,15330
iceland-087,0.0.3,A*,418,237,354,556,86,272,575,142487
iceland-087,0.0.3,BFS,418,237,354,556,86,271,575,558623
iceland-088,0.0.3,A*,232,354,443,909,445,247,510,4881
iceland-088,0.0.3,BFS,232,354,443,909,445,247,510,70244
iceland-089,0.0.3,A*,1617,966,1628,481,467,1650,945,264
iceland-089,0.0.3,BFS,1617,966,1628,481,467,1650,947,2489
iceland-090,0.0.3,BFS,202,454,384,265,233,211,421,2242
iceland-091,0.0.3,A*,1613,970,1313,1153,138,1411,1056,1841
iceland-091,0.0.3,BFS,1613,970,1313,1153,138,1411,1056,92765
iceland-092,0.0.3,A*,751,1242,433,849,334,615,1128,2473
iceland-092,0.0.3,BFS,751,1242,433,849,334,610,1132,67650
iceland-093,0.0.3,A*,594,494,533,1024,423,618,611,1411
iceland-093,0.0.3,BFS,594,494,533,1024,423,618,610,18108
iceland-094,0.0.3,BFS,1287,1155,1674,898,439,1317,1153,3093
iceland-095,0.0.3,BFS,1290,1153,1769,763,341,1521,997,172966
iceland-096,0.0.3,A*,401,234,304,738,435,296,333,15127
iceland-096,0.0.3,BFS,401,234,304,738,435,303,339,64431
iceland-097,0.0.3,A*,1634,439,1784,664,221,1682,469,988
iceland-097,0.0.3,BFS,1634,439,1784,664,221,1682,468,5582
iceland-098,0.0.3,A*,573,386,122,530,329,304,269,75495
iceland-098,0.0.3,BFS,573,386,122,530,329,313,269,186118
iceland-099,0.0.3,A*,428,234,420,416,104,334,359,23171
iceland-099,0.0.3,BFS,428,234,420,416,104,351,339,118752
iceland-100,0.0.3,A*,1648,957,1680,502,339,1736,835,1726
iceland-100,0.0.3,BFS,1648,957,1680,502,339,1737,836,52305
italia-001,0.0.3,A*,881,539,1016,787,87,1100,807,400695
italia-001,0.0.3,BFS,881,539,1016,787,87,1099,809,214965
italia-002,0.0.3,A*,974,309,1225,488,117,1137,414,6198
italia-002,0.0.3,BFS,974,309,1225,488,117,1136,414,94879
italia-003,0.0.3,A*,936,301,907,716,24,926,727,760324
italia-003,0.0.3,BFS,936,301,907,716,24,927,727,415651
italia-004,0.0.3,A*,210,873,361,716,193,217,842,237
italia-004,0.0.3,BFS,210,873,361,716,193,216,843,1709
italia-005,0.0.3,A*,1056,881,998,990,104,1055,930,191
italia-005,0.0.3,BFS,1056,881,998,990,104,1055,930,2585
italia-006,0.0.3,A*,1271,495,608,377,26,624,397,832144
italia-006,0.0.3,BFS,1271,495,608,377,26,624,397,808169
italia-007,0.0.3,A*,412,1122,85,1116,308,391,1092,316
italia-007,0.0.3,BFS,412,1122,85,1116,308,392,1092,3124
italia-008,0.0.3,A*,972,578,1321,519,302,1026,579,223
italia-008,0.0.3,BFS,972,578,1321,519,302,1026,579,3132
italia-009,0.0.3,BFS,153,214,666,189,431,237,229,1280
italia-010,0.0.3,A*,257,300,307,1093,402,233,698,5209
italia-010,0.0.3,BFS,257,300,307,1093,402,228,699,100162
italia-011,0.0.3,A*,296,660,133,237,420,286,627,250
italia-011,0.0.3,BFS,296,660,133,237,420,286,627,1590
italia-012,0.0.3,BFS,536,232,911,276,103,810,256,26148
italia-013,0.0.3,A*,875,1006,1055,635,394,903,998,205
italia-013,0.0.3,BFS,875,1006,1055,635,394,902,998,1197
italia-014,0.0.3,BFS,228,139,472,232,245,239,157,253
italia-015,0.0.3,A*,386,1092,812,1011,324,512,1133,2235
italia-015,0.0.3,BFS,386,1092,812,1011,324,512,1133,34169
italia-016,0.0.3,A*,1122,410,1009,370,91,1093,400,306
italia-016,0.0.3,BFS,1122,410,1009,370,91,1094,400,802
italia-017,0.0.3,A*,912,716,984,311,381,621,396,1298570
italia-017,0.0.3,BFS,912,716,984,311,381,648,488,256916
italia-018,0.0.3,A*,1233,757,1132,762,74,1203,754,130
italia-018,0.0.3,BFS,1233,757,1132,762,74,1205,754,1002
italia-019,0.0.3,BFS,924,289,970,785,184,1064,638,120648
italia-020,0.0.3,A*,761,167,949,313,184,789,224,672
italia-020,0.0.3,BFS,761,167,949,313,184,789,224,5818
italia-021,0.0.3,A*,731,153,1167,852,160,1206,697,1433849
italia-021,0.0.3,BFS,731,153,1167,852,160,1206,697,156769
italia-022,0.0.3,A*,255,615,212,879,116,220,765,7750
italia-022,0.0.3,BFS,255,615,212,879,116,220,764,81422
italia-023,0.0.3,A*,302,651,355,789,81,356,709,885
italia-023,0.0.3,BFS,302,651,355,789,81,356,709,14725
italia-024,0.0.3,A*,609,376,665,565,142,641,426,448
italia-024,0.0.3,BFS,609,376,665,565,142,641,426,344
italia-025,0.0.3,A*,366,454,215,844,224,329,654,1542
italia-025,0.0.3,BFS,366,454,215,844,224,330,654,68209
italia-026,0.0.3,A*,614,238,1105,402,242,918,285,10654
italia-026,0.0.3,BFS,614,238,1105,402,242,918,286,45975
italia-027,0.0.3,A*,656,522,749,649,110,664,581,662
italia-027,0.0.3,BFS,656,522,749,649,110,664,580,816
italia-028,0.0.3,BFS,455,167,1162,461,413,807,251,25966
italia-029,0.0.3,A*,247,592,478,227,375,242,517,1353
italia-029,0.0.3,BFS,247,592,478,227,375,242,518,13208
italia-030,0.0.3,BFS,267,81,863,253,419,445,245,3231
italia-031,0.0.3,A*,371,1084,971,1120,259,720,1063,2265
italia-031,0.0.3,BFS,371,1084,971,1120,259,721,1065,169712
italia-032,0.0.3,BFS,731,153,1118,445,420,797,175,4931
italia-033,0.0.3,A*,645,312,932,754,466,693,354,745
italia-033,0.0.3,BFS,645,312,932,754,466,693,354,6506
italia-034,0.0.3,BFS,731,153,330,654,392,721,652,575401
italia-035,0.0.3,A*,231,69,309,613,284,309,876,858972
italia-035,0.0.3,BFS,231,69,309,613,284,336,887,660602
italia-036,0.0.3,A*,1160,732,961,311,322,1070,589,86488
italia-036,0.0.3,BFS,1160,732,961,311,322,1228,490,218837
italia-037,0.0.3,A*,339,676,435,241,443,339,670,75
italia-037,0.0.3,BFS,339,676,435,241,443,337,672,30
italia-038,0.0.3,A*,1062,578,1168,427,114,1062,459,329
italia-038,0.0.3,BFS,1062,578,1168,427,114,1062,459,20641
italia-039,0.0.3,A*,331,566,490,232,357,339,554,147
italia-039,0.0.3,BFS,331,566,490,232,357,339,555,405
italia-040,0.0.3,A*,1034,578,1083,979,27,1106,965,198611
italia-040,0.0.3,BFS,1034,578,1083,979,27,1106,965,244999
italia-041,0.0.3,BFS,260,74,818,674,439,636,275,10611
italia-042,0.0.3,A*,1013,671,929,954,103,1011,1010,352441
italia-042,0.0.3,BFS,1013,671,929,954,103,1014,1012,285407
italia-043,0.0.3,A*,886,1003,1129,445,391,885,722,687
italia-043,0.0.3,BFS,886,1003,1129,445,391,886,722,77633
italia-044,0.0.3,BFS,199,668,347,848,159,219,755,28247
italia-045,0.0.3,A*,789,651,1199,486,421,826,681,543
italia-045,0.0.3,BFS,789,651,1199,486,421,826,681,3744
italia-046,0.0.3,A*,695,354,636,280,63,661,336,349
italia-046,0.0.3,BFS,695,354,636,280,63,662,337,2413
italia-047,0.0.3,A*,778,1090,876,1249,36,850,1225,1304
italia-047,0.0.3,BFS,778,1090,876,1249,36,853,1222,42745
italia-048,0.0.3,A*,692,632,1188,746,385,812,665,1744
italia-048,0.0.3,BFS,692,632,1188,746,385,812,665,26322
italia-049,0.0.3,A*,782,151,1099,442,376,793,224,1047
italia-049,0.0.3,BFS,782,151,1099,442,376,793,224,4292
italia-050,0.0.3,A*,1174,436,1041,1017,310,1172,863,128307
italia-050,0.0.3,BFS,1174,436,1041,1017,310,1205,754,194165
italia-051,0.0.3,BFS,880,538,1045,403,207,899,549,901
italia-052,0.0.3,A*,651,325,1164,673,474,781,396,2028
italia-052,0.0.3,BFS,651,325,1164,673,474,781,396,28496
italia-053,0.0.3,BFS,328,503,229,811,267,331,565,6808
italia-054,0.0.3,A*,924,256,662,337,263,909,256,93
italia-054,0.0.3,BFS,924,256,662,337,263,909,256,256
italia-055,0.0.3,BFS,340,678,726,1001,407,347,853,64706
italia-056,0.0.3,A*,362,744,368,235,497,369,730,133
italia-056,0.0.3,BFS,362,744,368,235,497,369,731,458
italia-057,0.0.3,A*,732,153,866,276,79,797,240,1149
italia-057,0.0.3,BFS,732,153,866,276,79,797,240,13489
italia-058,0.0.3,A*,1043,400,618,243,240,786,399,633
italia-058,0.0.3,BFS,1043,400,618,243,240,786,401,68531
italia-059,0.0.3,A*,602,1138,948,1074,145,806,1103,1580
italia-059,0.0.3,BFS,602,1138,948,1074,145,806,1103,90327
italia-060,0.0.3,A*,638,287,196,685,407,348,775,876652
italia-060,0.0.3,BFS,638,287,196,685,407,336,887,660602
italia-061,0.0.3,A*,1077,400,488,146,348,742,381,2730
italia-061,0.0.3,BFS,1077,400,488,146,348,743,382,107449
italia-062,0.0.3,BFS,802,436,980,689,177,883,541,36553
italia-063,0.0.3,A*,809,660,656,589,146,788,651,185
italia-063,0.0.3,BFS,809,660,656,589,146,788,651,851
italia-064,0.0.3,BFS,977,358,963,1103,424,999,681,137771
italia-065,0.0.3,A*,648,182,468,219,132,597,240,1238
italia-065,0.0.3,BFS,648,182,468,219,132,598,240,8301
italia-066,0.0.3,A*,864,202,1221,486,433,892,205,223
italia-066,0.0.3,BFS,864,202,1221,486,433,892,205,809
italia-067,0.0.3,BFS,413,1124,852,1111,376,477,1125,3434
italia-068,0.0.3,A*,205,698,416,1125,367,219,816,3193
italia-068,0.0.3,BFS,205,698,416,1125,367,218,816,58316
italia-069,0.0.3,A*,1209,697,869,242,451,1066,641,2392
italia-069,0.0.3,BFS,1209,697,869,242,451,1062,645,37820
italia-070,0.0.3,A*,1143,484,815,465,301,1114,443,556
italia-070,0.0.3,BFS,1143,484,815,465,301,1115,443,7133
italia-071,0.0.3,A*,350,1082,439,421,436,347,846,1168
italia-071,0.0.3,BFS,350,1082,439,421,436,347,847,71589
italia-072,0.0.3,A*,864,202,512,235,265,765,164,6919
italia-072,0.0.3,BFS,864,202,512,235,265,764,167,44672
italia-073,0.0.3,BFS,1190,683,862,1225,427,1147,909,158795
italia-074,0.0.3,A*,1116,408,927,297,192,1087,400,254
italia-074,0.0.3,BFS,1116,408,927,297,192,1089,400,683
italia-075,0.0.3,A*,1008,784,948,1157,330,1034,839,672
italia-075,0.0.3,BFS,1008,784,948,1157,330,1034,839,4629
italia-076,0.0.3,A*,782,151,661,614,393,804,249,2158
italia-076,0.0.3,BFS,782,151,661,614,393,804,249,7771
italia-077,0.0.3,BFS,259,73,637,225,204,434,240,3031
italia-078,0.0.3,A*,937,751,1110,944,109,1051,854,1420
italia-078,0.0.3,BFS,937,751,1110,944,109,1051,854,51679
italia-079,0.0.3,BFS,731,153,247,167,313,549,249,38588
italia-080,0.0.3,BFS,448,1189,860,1114,412,455,1187,62
italia-081,0.0.3,A*,1300,511,944,348,221,1130,465,1866
italia-081,0.0.3,BFS,1300,511,944,348,221,1128,468,41658
italia-082,0.0.3,BFS,231,69,242,128,27,260,108,528
italia-083,0.0.3,A*,490,223,28,420,391,368,229,1704
italia-083,0.0.3,BFS,490,223,28,420,391,372,235,2705
italia-084,0.0.3,A*,347,235,220,832,375,347,830,903512
italia-084,0.0.3,BFS,347,235,220,832,375,416,1101,638269
italia-085,0.0.3,A*,152,367,136,251,110,187,348,306
italia-085,0.0.3,BFS,152,367,136,251,110,187,348,3090
italia-086,0.0.3,A*,540,235,149,171,224,364,229,1875
italia-086,0.0.3,BFS,540,235,149,171,224,365,229,10064
italia-087,0.0.3,A*,892,205,299,221,492,789,224,6955
italia-087,0.0.3,BFS,892,205,299,221,492,790,224,19257
italia-088,0.0.3,A*,420,379,217,897,142,347,840,12131
italia-088,0.0.3,BFS,420,379,217,897,142,347,840,184806
italia-089,0.0.3,BFS,1077,400,783,151,292,984,362,19888
italia-090,0.0.3,A*,342,685,309,313,277,320,587,1434
italia-090,0.0.3,BFS,342,685,309,313,277,320,589,16294
italia-091,0.0.3,BFS,813,452,234,154,463,661,332,71239
italia-092,0.0.3,A*,500,1111,1000,977,244,785,1092,1689
italia-092,0.0.3,BFS,500,1111,1000,977,244,785,1092,126908
italia-093,0.0.3,A*,500,1111,272,1114,158,412,1107,448
italia-093,0.0.3,BFS,500,1111,272,1114,158,412,1109,13034
italia-094,0.0.3,A*,557,530,129,245,483,523,524,223
italia-094,0.0.3,BFS,557,530,129,245,483,517,530,1435
italia-095,0.0.3,BFS,369,451,187,705,116,294,662,91876
italia-096,0.0.3,A*,1078,400,367,235,462,786,399,1083
italia-096,0.0.3,BFS,1078,400,367,235,462,791,408,79887
italia-097,0.0.3,A*,1159,423,634,501,443,1066,403,1078
italia-097,0.0.3,BFS,1159,423,634,501,443,1064,405,6421
italia-098,0.0.3,A*,916,946,1218,477,416,929,764,1312
italia-098,0.0.3,BFS,916,946,1218,477,416,929,765,52497
italia-099,0.0.3,A*,731,153,1153,418,304,879,290,7212
italia-099,0.0.3,BFS,731,153,1153,418,304,878,290,36894
italia-100,0.0.3,BFS,482,140,672,545,174,796,423,51071
japan-001,0.0.3,A*,1270,1039,1672,1108,367,1336,995,5979
japan-001,0.0.3,BFS,1270,1039,1672,1108,367,1322,998,11897
japan-002,0.0.3,BFS,1125,1207,658,1715,433,810,1310,152349
japan-003,0.0.3,A*,2474,27,2017,208,367,2358,79,3013
japan-003,0.0.3,BFS,2474,27,2017,208,367,2359,79,16416
japan-004,0.0.3,A*,1615,475,1585,823,126,1588,699,2043
japan-004,0.0.3,BFS,1615,475,1585,823,126,1588,699,67157
japan-005,0.0.3,A*,788,1580,904,1385,204,801,1560,201
japan-005,0.0.3,BFS,788,1580,904,1385,204,801,1561,1401
japan-006,0.0.3,A*,1056,1219,519,1402,58,550,1353,3514
japan-006,0.0.3,BFS,1056,1219,519,1402,58,550,1353,401207
japan-007,0.0.3,A*,1678,1194,1708,1003,94,1678,1089,264
japan-007,0.0.3,BFS,1678,1194,1708,1003,94,1677,1091,12248
japan-008,0.0.3,A*,1275,1019,605,1601,408,848,1275,3337
japan-008,0.0.3,BFS,1275,1019,605,1601,408,849,1275,504346
japan-009,0.0.3,A*,569,2040,335,2325,186,445,2216,3236
japan-009,0.0.3,BFS,569,2040,335,2325,186,447,2216,173274
japan-010,0.0.3,A*,1386,1054,1275,1046,26,1300,1039,1282
japan-010,0.0.3,BFS,1386,1054,1275,1046,26,1300,1039,9413
japan-011,0.0.3,A*,805,1316,529,1406,231,754,1355,664
japan-011,0.0.3,BFS,805,1316,529,1406,231,754,1355,7873
japan-012,0.0.3,A*,1847,420,1817,47,283,1737,246,271389
japan-012,0.0.3,BFS,1847,420,1817,47,283,1701,305,611217
japan-013,0.0.3,BFS,2009,342,1743,573,222,1931,455,29542
japan-014,0.0.3,A*,238,2417,625,1642,429,533,2060,5767
japan-014,0.0.3,BFS,238,2417,625,1642,429,533,2060,405510
japan-015,0.0.3,A*,1663,1223,1178,1233,395,1539,1332,9282
japan-015,0.0.3,BFS,1663,1223,1178,1233,395,1569,1285,54000
japan-016,0.0.3,A*,1647,292,1679,558,182,1580,419,8787
japan-016,0.0.3,BFS,1647,292,1679,558,182,1587,401,38559
japan-017,0.0.3,A*,524,1379,971,1378,165,848,1275,28938
japan-017,0.0.3,BFS,524,1379,971,1378,165,828,1296,246868
japan-018,0.0.3,A*,2119,218,1660,440,476,2082,221,7234
japan-018,0.0.3,BFS,2119,218,1660,440,476,2082,221,28082
japan-019,0.0.3,A*,2383,66,2146,301,80,2218,267,30057
japan-019,0.0.3,BFS,2383,66,2146,301,80,2218,267,97756
japan-020,0.0.3,A*,929,1139,559,1486,336,834,1293,2847
japan-020,0.0.3,BFS,929,1139,559,1486,336,834,1293,103909
japan-021,0.0.3,A*,1597,644,2488,50,392,2181,292,12162
japan-021,0.0.3,BFS,1597,644,2488,50,392,2180,292,1065269
japan-022,0.0.3,A*,1456,1301,1699,923,331,1582,1231,7413
japan-022,0.0.3,BFS,1456,1301,1699,923,331,1583,1233,75074
japan-023,0.0.3,A*,1489,1293,1585,1260,54,1532,1267,5732
japan-023,0.0.3,BFS,1489,1293,1585,1260,54,1532,1267,28303
japan-024,0.0.3,A*,1544,921,1441,1025,89,1494,955,680
japan-024,0.0.3,BFS,1544,921,1441,1025,89,1494,955,5720
japan-025,0.0.3,A*,699,1369,1127,1342,247,1001,1236,57612
japan-025,0.0.3,BFS,699,1369,1127,1342,247,906,1234,124030
japan-026,0.0.3,A*,1705,552,1666,563,37,1701,552,41
japan-026,0.0.3,BFS,1705,552,1666,563,37,1700,553,23
japan-027,0.0.3,A*,864,1250,572,1459,66,636,1463,2864
japan-027,0.0.3,BFS,864,1250,572,1459,66,637,1463,227370
japan-028,0.0.3,A*,1473,1284,903,1554,463,1318,1351,3207
japan-028,0.0.3,BFS,1473,1284,903,1554,463,1319,1351,33482
japan-029,0.0.3,A*,2381,67,2131,275,268,2336,103,794
japan-029,0.0.3,BFS,2381,67,2131,275,268,2336,103,6598
japan-030,0.0.3,BFS,1592,792,499,1550,493,883,1241,1321957
japan-031,0.0.3,A*,1297,1321,1480,1299,145,1342,1343,1064
japan-031,0.0.3,BFS,1297,1321,1480,1299,145,1342,1343,4129
japan-032,0.0.3,A*,787,1334,644,1756,359,694,1401,8418
japan-032,0.0.3,BFS,787,1334,644,1756,359,689,1405,27320
japan-033,0.0.3,A*,845,1278,713,1749,332,692,1419,24618
japan-033,0.0.3,BFS,845,1278,713,1749,332,692,1418,100765
japan-034,0.0.3,A*,1425,958,1339,1343,276,1345,1068,2832
japan-034,0.0.3,BFS,1425,958,1339,1343,276,1345,1068,46892
japan-035,0.0.3,A*,929,1139,1202,1463,274,1074,1221,1636
japan-035,0.0.3,BFS,929,1139,1202,1463,274,1074,1221,88684
japan-036,0.0.3,A*,1060,1221,1308,1055,227,1171,1234,2032
japan-036,0.0.3,BFS,1060,1221,1308,1055,227,1171,1234,25963
japan-037,0.0.3,A*,840,1505,852,1521,11,843,1518,69
japan-037,0.0.3,BFS,840,1505,852,1521,11,842,1518,326
japan-038,0.0.3,A*,595,1802,908,1408,478,622,1753,709
japan-038,0.0.3,BFS,595,1802,908,1408,478,622,1754,11180
japan-039,0.0.3,A*,1589,814,1546,1263,182,1664,1125,863970
japan-039,0.0.3,BFS,1589,814,1546,1263,182,1664,1125,1737660
japan-040,0.0.3,A*,1747,290,1761,630,52,1743,582,441576
japan-040,0.0.3,BFS,1747,290,1761,630,52,1743,582,364744
japan-041,0.0.3,A*,1609,751,1809,748,147,1748,615,159938
japan-041,0.0.3,BFS,1609,751,1809,748,147,1748,615,287083
japan-042,0.0.3,A*,619,1653,587,1920,196,617,1734,240
japan-042,0.0.3,BFS,619,1653,587,1920,196,618,1734,5909
japan-043,0.0.3,BFS,569,1442,661,1878,328,571,1563,51748
japan-044,0.0.3,A*,593,1905,232,2427,202,380,2291,3688
japan-044,0.0.3,BFS,593,1905,232,2427,202,380,2291,646565
japan-045,0.0.3,BFS,947,1365,689,1847,457,878,1431,6934
japan-046,0.0.3,A*,760,1634,879,1243,315,854,1557,3639
japan-046,0.0.3,BFS,760,1634,879,1243,315,809,1550,16497
japan-047,0.0.3,BFS,1837,66,2405,55,316,2137,170,113952
japan-048,0.0.3,A*,1796,794,1541,1339,440,1698,929,3063
japan-048,0.0.3,BFS,1796,794,1541,1339,440,1698,928,66164
japan-049,0.0.3,A*,554,1482,615,1738,223,564,1521,2495
japan-049,0.0.3,BFS,554,1482,615,1738,223,519,1542,12602
japan-050,0.0.3,A*,393,2280,139,2476,291,375,2306,505
japan-050,0.0.3,BFS,393,2280,139,2476,291,375,2306,1818
japan-051,0.0.3,A*,1745,545,1803,731,147,1745,596,278
japan-051,0.0.3,BFS,1745,545,1803,731,147,1745,596,3176
japan-052,0.0.3,A*,830,1295,680,1777,140,617,1652,224872
japan-052,0.0.3,BFS,830,1295,680,1777,140,584,1680,596435
japan-053,0.0.3,BFS,547,1337,1091,1394,300,801,1321,128617
japan-054,0.0.3,A*,646,1447,928,1425,186,761,1344,17196
japan-054,0.0.3,BFS,646,1447,928,1425,186,757,1352,39485
japan-055,0.0.3,A*,595,1802,881,1421,465,622,1753,709
japan-055,0.0.3,BFS,595,1802,881,1421,465,622,1754,11180
japan-056,0.0.3,A*,911,1229,691,1384,171,834,1291,1204
japan-056,0.0.3,BFS,911,1229,691,1384,171,834,1291,22994
japan-057,0.0.3,A*,2235,158,2474,27,206,2309,148,778
japan-057,0.0.3,BFS,2235,158,2474,27,206,2300,136,10576
japan-058,0.0.3,A*,1033,1229,622,1574,485,971,1240,493
japan-058,0.0.3,BFS,1033,1229,622,1574,485,972,1240,5173
japan-059,0.0.3,A*,1580,839,1669,299,480,1604,773,610
japan-059,0.0.3,BFS,1580,839,1669,299,480,1604,774,7586
japan-060,0.0.3,A*,1699,1064,1571,1282,122,1673,1218,1774
japan-060,0.0.3,BFS,1699,1064,1571,1282,122,1675,1219,36957
japan-061,0.0.3,A*,1125,1207,688,1407,188,835,1290,3377
japan-061,0.0.3,BFS,1125,1207,688,1407,188,835,1290,123143
japan-062,0.0.3,BFS,549,1351,642,1755,213,568,1556,111375
japan-063,0.0.3,A*,1263,1321,1010,1368,236,1243,1398,4030
japan-063,0.0.3,BFS,1263,1321,1010,1368,236,1244,1398,9394
japan-064,0.0.3,A*,2329,107,1610,482,108,1715,470,65288
japan-064,0.0.3,BFS,2329,107,1610,482,108,1717,471,575007
japan-065,0.0.3,A*,1032,1230,679,1429,356,980,1239,354
japan-065,0.0.3,BFS,1032,1230,679,1429,356,980,1239,3619
japan-066,0.0.3,BFS,1608,728,1581,1230,342,1550,890,41408
japan-067,0.0.3,A*,1618,361,1705,490,132,1588,429,5285
japan-067,0.0.3,BFS,1618,361,1705,490,132,1588,429,13588
japan-068,0.0.3,A*,547,1337,916,1389,129,823,1300,1644
japan-068,0.0.3,BFS,547,1337,916,1389,129,824,1299,167561
japan-069,0.0.3,A*,851,1379,1071,1442,186,887,1416,1429
japan-069,0.0.3,BFS,851,1379,1071,1442,186,888,1415,2305
japan-070,0.0.3,A*,1565,855,1638,308,447,1609,752,1272
japan-070,0.0.3,BFS,1565,855,1638,308,447,1608,753,21446
japan-071,0.0.3,A*,1326,995,1778,818,257,1543,922,7068
japan-071,0.0.3,BFS,1326,995,1778,818,257,1543,922,109659
japan-072,0.0.3,BFS,1325,1325,1601,1303,251,1353,1341,5234
japan-073,0.0.3,A*,1637,544,1589,1530,178,1532,1371,808497
japan-073,0.0.3,BFS,1637,544,1589,1530,178,1532,1371,2180944
japan-074,0.0.3,A*,1609,750,1896,441,389,1598,685,2460
japan-074,0.0.3,BFS,1609,750,1896,441,389,1596,688,11629
japan-075,0.0.3,A*,1373,1342,1008,1379,293,1298,1339,1546
japan-075,0.0.3,BFS,1373,1342,1008,1379,293,1293,1356,8212
japan-076,0.0.3,A*,1744,592,1573,1276,411,1722,893,26116
japan-076,0.0.3,BFS,1744,592,1573,1276,411,1721,899,238111
japan-077,0.0.3,BFS,726,1369,1040,1334,223,820,1302,27233
japan-078,0.0.3,A*,1812,44,2265,243,136,2215,150,2746
japan-078,0.0.3,BFS,1812,44,2265,243,136,2215,150,175137
japan-079,0.0.3,BFS,1771,203,1801,780,422,1580,421,122173
japan-080,0.0.3,BFS,1708,1015,1594,1253,214,1698,1066,4348
japan-081,0.0.3,A*,2356,79,1837,66,194,1985,190,3017
japan-081,0.0.3,BFS,2356,79,1837,66,194,1986,190,180457
japan-082,0.0.3,A*,1456,1296,1583,1527,239,1480,1313,334
japan-082,0.0.3,BFS,1456,1296,1583,1527,239,1480,1312,1195
japan-083,0.0.3,A*,1083,1335,640,1570,409,993,1368,1515
japan-083,0.0.3,BFS,1083,1335,640,1570,409,995,1368,6844
japan-084,0.0.3,BFS,1600,681,1374,1343,405,1492,956,144947
japan-085,0.0.3,A*,2061,340,1938,437,116,2007,344,346
japan-085,0.0.3,BFS,2061,340,1938,437,116,2007,344,3502
japan-086,0.0.3,A*,628,1733,386,2305,202,500,2139,5460
japan-086,0.0.3,BFS,628,1733,386,2305,202,500,2139,418780
japan-087,0.0.3,A*,1728,399,1687,590,118,1723,478,658
japan-087,0.0.3,BFS,1728,399,1687,590,118,1723,478,7325
japan-088,0.0.3,A*,923,1145,898,1575,173,751,1666,969330
japan-088,0.0.3,BFS,923,1145,898,1575,173,751,1666,2012578
japan-089,0.0.3,A*,1659,1149,1569,1256,19,1573,1268,9627
japan-089,0.0.3,BFS,1659,1149,1569,1256,19,1577,1273,120431
japan-090,0.0.3,BFS,2259,157,1761,65,478,2229,155,1510
japan-091,0.0.3,A*,622,1679,590,1922,110,622,1849,2018
japan-091,0.0.3,BFS,622,1679,590,1922,110,616,1847,32120
japan-092,0.0.3,A*,1431,1034,1322,1329,200,1209,1164,64158
japan-092,0.0.3,BFS,1431,1034,1322,1329,200,1209,1164,147497
japan-093,0.0.3,A*,1681,1202,1449,900,232,1574,705,814089
japan-093,0.0.3,BFS,1681,1202,1449,900,232,1574,705,1857686
japan-094,0.0.3,A*,1314,999,1821,401,228,1633,516,6356
japan-094,0.0.3,BFS,1314,999,1821,401,228,1627,520,644151
japan-095,0.0.3,BFS,1629,557,1985,361,266,1724,401,67139
japan-096,0.0.3,A*,1106,1216,1682,1080,374,1317,1024,37443
japan-096,0.0.3,BFS,1106,1216,1682,1080,374,1318,998,163222
japan-097,0.0.3,BFS,1278,1069,1458,929,212,1272,1030,2091
japan-098,0.0.3,BFS,899,1236,664,1719,269,649,1451,258955
japan-099,0.0.3,A*,855,1400,822,1450,34,848,1429,168
japan-099,0.0.3,BFS,855,1400,822,1450,34,847,1429,971
japan-100,0.0.3,A*,520,1386,1514,1304,345,1177,1232,42033
japan-100,0.0.3,BFS,520,1386,1514,1304,345,1184,1223,1083712
mars-001,0.0.3,A*,1812,22,1892,372,227,1779,190,1510
mars-001,0.0.3,BFS,1812,22,1892,372,227,1780,190,36914
mars-002,0.0.3,A*,1887,516,1760,25,488,1886,483,133
mars-002,0.0.3,BFS,1887,516,1760,25,488,1887,483,1016
mars-003,0.0.3,A*,955,21,783,39,171,951,22,70
mars-003,0.0.3,BFS,955,21,783,39,171,953,22,18
mars-004,0.0.3,A*,1227,125,685,169,466,1135,54,1114
mars-004,0.0.3,BFS,1227,125,685,169,466,1136,54,43124
mars-005,0.0.3,A*,1606,32,1223,126,130,1331,56,2040
mars-005,0.0.3,BFS,1606,32,1223,126,130,1334,59,86628
mars-006,0.0.3,A*,823,24,922,105,103,849,34,263
mars-006,0.0.3,BFS,823,24,922,105,103,848,34,538
mars-007,0.0.3,A*,931,321,924,89,221,953,308,192
mars-007,0.0.3,BFS,931,321,924,89,221,952,308,1195
mars-008,0.0.3,A*,1385,305,1771,26,457,1385,254,169
mars-008,0.0.3,BFS,1385,305,1771,26,457,1385,254,2818
mars-009,0.0.3,A*,672,339,808,650,277,699,396,552
mars-009,0.0.3,BFS,672,339,808,650,277,699,396,5071
